Ship pt,Product Hierarchy,Part Number,Volume,Intermittency
ZTRD,8 A G E,30042818,low,medium
ZTRD,8 A I B,30042819,low,medium
ZTRD,8 A I C,30042820,low,medium
ZTRD,8 A I E,30042821,low,medium
ZTRD,8 A I F,30042856,low,high
ZTRD,8 A J B,30042860,low,medium
ZTRD,8 A J C,30042865,low,medium
ZTRD,8 A J E,30042867,low,medium
ZTRD,8 A J F,30042900,low,medium
ZTRD,8 A K C,30042901,low,medium
ZTRD,8 A K E,30042902,low,medium
ZTRD,8 A K F,30042903,low,medium
ZTRD,8 A L E,30042905,low,medium
ZTRD,8 A M C,30042906,low,medium
ZTRD,8 A M E,30042910,low,medium
ZTRD,8 A P B,30042915,low,medium
ZTRD,8 A P C,30042916,low,medium
ZTRD,8 A P E,30042917,low,medium
ZTRD,8 A P F,30042919,low,medium
ZTRD,8 A X C,30042920,low,high
ZTRD,8 A X E,30042921,low,medium
ZTRD,8 A X F,30042922,low,medium
ZTRD,8 A Y E,30042923,low,medium
ZTRD,8 B A C,30042940,low,medium
ZTRD,8 B A E,30043000,low,high
ZTRD,8 B A F,30043001,low,medium
ZTRD,8 B B C,30043005,low,medium
ZTRD,8 B B E,30043006,low,high
ZTRD,8 B B F,30043008,low,medium
ZTRD,8 B C C,30043009,low,medium
ZTRD,8 B C E,30043010,low,medium
ZTRD,8 B C F,30043015,low,medium
ZTRD,8 B D E,30043017,low,medium
ZTRD,8 B D F,30043021,low,medium
ZTRD,8 B E E,30043022,low,medium
ZTRD,8 B X C,30043030,low,high
ZTRD,8 B X E,30043031,low,medium
ZTRD,8 B X F,30043032,low,high
ZTRD,8 C A E,30043033,low,medium
ZTRD,8 C A Z,30043034,low,medium
ZTRD,8 D A C,30043035,low,medium
ZTRD,8 D A E,30043036,low,medium
ZTRD,8 D A F,30043038,low,medium
ZTRD,8 D B E,30043040,low,high
ZTRD,8 D B F,30043041,low,medium
ZTRD,8 D C B,30043043,low,medium
ZTRD,8 D C E,30043044,low,medium
ZTRD,8 D D E,30043056,low,medium
ZTRD,8 D D F,30043059,low,high
ZTRD,8 D X E,30043060,low,high
ZTRD,8 D X F,30043086,low,high
ZTRD,8 X X C,30043090,low,high
ZTRD,8 X X E,30043091,low,medium
ZTRD,8 X X F,30043095,low,medium
ZTRD,8 Y A E,30043096,low,medium
ZTRD,8 Y A F,30043100,low,medium
ZTRD,8 Y Y C,30043101,low,medium
ZTRD,9 A D B,30043102,low,high
ZTRD,9 A D C,30043103,low,medium
ZTRD,9 A D E,30043104,low,medium
ZTRD,9 A D F,30043105,low,medium
ZTRD,9 A G B,30043106,low,high
ZTRD,9 A G C,30043107,low,medium
ZTRD,9 A G E,30043108,medium,high
ZTRD,9 A G F,30043110,low,high
ZTRD,9 A K E,30043210,low,medium
ZTRD,9 A K F,30043212,low,medium
ZTRD,9 A L E,30043213,low,medium
ZTRD,9 A M E,30043214,low,high
ZTRD,9 A N E,30043215,low,medium
ZTRD,9 A X B,30043216,medium,high
ZTRD,9 A X C,30043218,low,medium
ZTRD,9 A X E,30043219,low,high
ZTRD,9 A X F,30043220,low,medium
ZTRD,9 B B E,30043221,low,medium
ZTRD,9 B C E,30043223,low,medium
ZTRD,9 B X B,30043224,low,medium
ZTRD,9 B X C,30043225,low,medium
ZTRD,9 B X E,30043226,low,medium
ZTRD,9 B X F,30043228,low,medium
ZTRD,9 C B A,30043231,low,medium
ZTRD,9 C B B,30043232,low,medium
ZTRD,9 C B C,30043234,low,medium
ZTRD,9 C C A,30043235,low,medium
ZTRD,9 C C E,30043236,low,medium
ZTRD,9 C D C,30043237,low,medium
ZTRD,9 C X E,30043250,low,medium
ZTRD,9 D A A,30043400,low,medium
ZTRD,9 D A E,30043401,low,medium
ZTRD,9 X A A,30043402,low,medium
ZTRD,9 X A C,30043403,low,medium
ZTRD,9 X A E,30043406,low,medium
ZTRD,9 X B A,30043409,low,medium
ZTRD,9 X B C,30043412,low,medium
ZTRD,9 X B E,30043414,low,medium
ZTRD,9 X B F,30043421,low,medium
ZTRD,9 X C C,30043422,low,high
ZTRD,9 X C E,30043423,low,medium
ZTRD,9 X D A,30043424,low,medium
ZTRD,9 X D C,30043425,low,medium
ZTRD,9 X X E,30043426,low,high
ZTRD,9 X X F,30043429,low,medium
ZTRD,9 Y Y C,30043605,low,medium
ZTRD,9 Z Z A,30043606,low,medium
ZTRD,9 Z Z B,30043607,low,medium
ZTRD,9 Z Z C,30043608,low,medium
ZTRD,9 Z Z E,30043610,low,medium
ZTRD,9 Z Z F,30043611,low,medium
ZTRD,10 Y Y C,30043613,low,medium
ZTRD,11 A D C,30043614,low,medium
ZTRD,11 A D E,30043615,low,medium
ZTRD,11 A E C,30043616,low,high
ZTRD,11 A E E,30043617,low,medium
ZTRD,11 A E F,30043618,low,medium
ZTRD,11 A X C,30043619,low,medium
ZTRD,11 A X E,30043620,low,medium
ZTRD,11 S W E,30043622,low,medium
ZTRD,11 X X E,30043623,low,medium
ZTRD,12 C C J,30043625,low,medium
ZTRD,12 X A G,30043627,low,medium
ZTRD,12 X B G,30043628,low,medium
ZTRD,12 X X G,30043629,low,high
ZTRD,12 X Y G,30043630,low,medium
ZTRD,12 X Z G,30043631,low,medium
ZTRD,13 D A B,30043700,medium,high
ZTRD,13 D A C,30043701,low,medium
ZTRD,13 D A E,30043703,low,medium
ZTRD,13 D Z C,30043705,low,high
ZTRD,B E 07,30043720,low,high
ZTRD,G A A A,30043730,low,high
ZTRD,G A J E,30043731,low,medium
ZTRD,G B A A,30043733,low,high
ZTRD,G B A E,30043734,low,medium
ZTRD,7 B C E,30043736,low,medium
ZTRD,7 B E E,30043737,low,medium
ZTRD,7 B I F,30043739,low,high
ZTRD,7 B J C,30043740,low,high
ZTRD,7 B J E,30043751,low,high
ZTRD,7 B M C,30043752,low,medium
ZTRD,7 B X C,30043753,low,medium
ZTRD,7 B X G,30043754,low,medium
ZTRD,7 C A E,30043755,low,high
ZTRD,7 B C E,30043756,low,medium
ZTRD,7 B E E,30043757,low,medium
ZTRD,7 B I F,30043758,low,medium
ZTRD,7 B J C,30043760,medium,high
ZTRD,7 B J E,30045034,low,medium
ZTRD,7 B M C,30045036,low,medium
ZTRD,7 B X C,30045037,low,medium
ZTRD,7 B X G,30045038,low,medium
ZTRD,7 C A E,30045039,low,medium
ZTRD,7 C F E,30045040,low,medium
ZTRD,7 C F F,30045041,low,medium
ZTRD,7 C G E,30045043,low,medium
ZTRD,7 C G F,30045229,low,medium
ZTRD,8 A A A,30045303,low,high
ZTRD,8 A B E,30045643,low,medium
ZTRD,8 A C E,30045841,low,medium
ZTRD,8 A D A,30045846,low,medium
ZTRD,8 A E E,30045847,low,medium
ZTRD,8 A H E,30045848,low,medium
ZTRD,8 A I E,30045849,low,medium
ZTRD,8 A L A,30045851,low,low
ZTRD,8 A L F,30045852,low,medium
ZTRD,8 A X E,30045853,low,medium
ZTRD,8 A X F,30046040,low,medium
ZTRD,8 B A E,30046121,low,medium
ZTRD,8 B B B,30046138,low,medium
ZTRD,8 B B E,30046249,low,medium
ZTRD,8 B D E,30046295,low,medium
ZTRD,8 C X C,30046341,medium,high
ZTRD,8 S Y G,30046342,medium,high
ZTRD,8 Y Y C,30046356,low,medium
ZTRD,9 A A E,30046358,low,medium
ZTRD,9 A C C,30046359,low,medium
ZTRD,9 A C E,30046360,low,medium
ZTRD,9 A G C,30046409,low,high
ZTRD,9 A G E,30046447,medium,high
ZTRD,9 A I B,30046534,low,medium
ZTRD,9 A I C,30046708,low,high
ZTRD,9 A I E,30046716,low,medium
ZTRD,9 A I F,30046775,low,medium
ZTRD,9 A J B,30046823,low,medium
ZTRD,9 A J C,30047054,low,medium
ZTRD,9 A J E,30047114,low,medium
ZTRD,9 A J F,30047761,low,medium
ZTRD,9 A K C,30048050,low,medium
ZTRD,9 A K E,30048802,low,medium
ZTRD,9 A K F,30048822,medium,high
ZTRD,9 A L E,30048823,low,low
ZTRD,9 A M C,30048824,medium,high
ZTRD,9 A M E,30048910,low,medium
ZTRD,9 A P B,30048988,low,high
ZTRD,9 A P C,30049011,low,medium
ZTRD,9 A P E,30049012,low,medium
ZTRD,9 A P F,30049058,low,medium
ZTRD,9 A X C,30049104,low,medium
ZTRD,9 A X E,30049495,low,medium
ZTRD,9 A X F,30049516,low,medium
ZTRD,9 A Y E,30050203,low,medium
ZTRD,9 B A E,30050215,low,medium
ZTRD,9 B A F,30050297,low,medium
ZTRD,9 B B C,30050348,low,medium
ZTRD,9 B B E,30050349,medium,medium
ZTRD,9 B B F,30051428,low,medium
ZTRD,9 B C C,30051429,low,medium
ZTRD,9 B C E,30051452,low,medium
ZTRD,9 B C F,30051709,low,medium
ZTRD,9 B D B,30051745,low,medium
ZTRD,9 B D E,30051764,low,medium
ZTRD,9 B D F,30051769,low,medium
ZTRD,9 B E C,30051802,medium,high
ZTRD,9 B E E,30051803,low,high
ZTRD,9 B X C,30051804,low,high
ZTRD,9 B X E,30051805,medium,high
ZTRD,9 B X F,30051806,medium,high
ZTRD,9 B Y C,30051807,low,medium
ZTRD,9 C A A,30051808,medium,high
ZTRD,9 C A E,30051809,low,high
ZTRD,9 D A C,30051810,low,high
ZTRD,9 D A E,30051906,low,medium
ZTRD,9 D A F,30051910,low,medium
ZTRD,9 D B E,30051911,low,high
ZTRD,9 D B F,30051912,low,medium
ZTRD,9 D C C,30051913,low,medium
ZTRD,9 D C E,30051914,low,medium
ZTRD,9 D D E,30051915,low,medium
ZTRD,9 D D F,30051916,low,high
ZTRD,9 D X C,30051917,low,high
ZTRD,9 D X E,30051918,low,medium
ZTRD,9 D X F,30051919,low,medium
ZTRD,9 X X C,30051920,low,medium
ZTRD,9 X X E,30052004,low,low
ZTRD,9 X X F,30052109,low,medium
ZTRD,9 Y A C,30052119,low,medium
ZTRD,9 Y A E,30052308,low,medium
ZTRD,9 Y A F,30052309,low,medium
ZTRD,9 Y Y C,30052320,low,medium
ZTRD,9 Y Y E,30052321,low,medium
ZTRD,10 A C C,30052322,low,medium
ZTRD,10 A C F,30052323,low,high
ZTRD,10 A D B,30052382,low,medium
ZTRD,10 A D C,30052640,low,medium
ZTRD,10 A D E,30052707,low,medium
ZTRD,10 A D F,30052708,low,medium
ZTRD,10 A G B,30052709,low,medium
ZTRD,10 A G C,30052725,low,medium
ZTRD,10 A G E,30052940,low,medium
ZTRD,10 A G F,30052944,low,medium
ZTRD,10 A K E,30052945,low,medium
ZTRD,10 A K F,30052949,low,medium
ZTRD,10 A L E,30052963,low,medium
ZTRD,10 A M E,30052967,low,medium
ZTRD,10 A N E,30052969,low,medium
ZTRD,10 A X B,30052971,low,high
ZTRD,10 A X C,30052975,low,medium
ZTRD,10 A X D,30053022,low,medium
ZTRD,10 A X E,30053025,low,medium
ZTRD,10 A X F,30053026,low,high
ZTRD,10 B B E,30053140,low,high
ZTRD,10 B X C,30053203,low,medium
ZTRD,10 B X E,30053204,low,medium
ZTRD,10 B X F,30053206,low,medium
ZTRD,10 C B C,30053208,low,medium
ZTRD,10 C C A,30053209,low,medium
ZTRD,10 C C E,30053221,low,medium
ZTRD,10 C D C,30053222,low,medium
ZTRD,10 C X E,30053223,low,medium
ZTRD,10 D A A,30053224,low,medium
ZTRD,10 D A E,30053226,low,medium
ZTRD,10 X A A,30053240,low,medium
ZTRD,10 X A C,30053283,low,medium
ZTRD,10 X A E,30053284,low,medium
ZTRD,10 X B A,30053325,low,medium
ZTRD,10 X B C,30053390,low,medium
ZTRD,10 X B E,30053455,low,medium
ZTRD,10 X B F,30053505,low,medium
ZTRD,10 X C C,30053521,low,medium
ZTRD,10 X C E,30053713,low,medium
ZTRD,10 X D A,30053793,low,medium
ZTRD,10 X D C,30053794,low,medium
ZTRD,10 X X C,30053883,medium,high
ZTRD,10 X X E,30054006,low,high
ZTRD,10 X X F,30054446,low,high
ZTRD,10 X X G,30054808,low,high
ZTRD,10 Y Y C,30054884,low,medium
ZTRD,10 Z Z A,30055091,low,medium
ZTRD,10 Z Z B,30055144,low,medium
ZTRD,10 Z Z C,30055211,low,medium
ZTRD,10 Z Z E,30055312,low,medium
ZTRD,11 B X C,30055335,low,high
ZTRD,11 E A C,30055353,low,medium
ZTRD,11 X X C,30055743,medium,high
ZTRD,11 Y Y C,30055792,low,medium
ZTRD,12 A A C,30055815,low,medium
ZTRD,12 A D C,30056147,low,high
ZTRD,12 A D E,30056218,low,medium
ZTRD,12 A E C,30056315,low,medium
ZTRD,12 A E E,30056322,low,medium
ZTRD,12 A E F,30056324,low,high
ZTRD,12 A X C,30056325,low,medium
ZTRD,12 A X E,30056327,low,high
ZTRD,12 S W E,30056340,low,high
ZTRD,12 X X E,30056343,low,medium
ZTRD,12 Z Z A,30056345,low,high
ZTRD,12 Z Z C,30056346,low,medium
ZTRD,12 Z Z E,30056349,low,medium
ZTRD,12 Z Z H,30056438,low,medium
ZTRD,13 C C J,30056439,low,medium
ZTRD,13 X A G,30056460,low,high
ZTRD,13 X B G,30056461,low,medium
ZTRD,13 X X G,30056462,low,medium
ZTRD,13 X Y G,30056463,low,medium
ZTRD,13 X Z G,30056464,low,medium
ZTRD,14 D A B,30056465,low,high
ZTRD,14 D A C,30056466,medium,high
ZTRD,14 D Z B,30056467,low,high
ZTRD,16 Z Z Z,30057569,low,medium
ZTRD,B E 08,30057572,medium,high
ZTRD,G A A A,30057573,low,high
ZTRD,G A A E,30057574,low,medium
ZTRD,G B A A,30057576,low,high
ZTRD,G B A E,30057577,low,high
ZTRD,G B D C,30057603,low,high
ZTRD,S A A A,30057605,low,medium
ZTRD,S A E A,30057606,low,medium
ZTRD,S B A G,30057607,low,medium
ZTRD,S B B G,30057608,low,medium
ZTRD,S B C G,30057609,low,high
ZTRD,S B D G,30057650,low,medium
ZTRD,S B F G,30057652,low,medium
ZTRD,S C A E,30057654,low,medium
ZTRD,7 B C E,30057656,low,low
ZTRD,7 B I F,30057657,low,medium
ZTRD,7 B J C,30057659,low,medium
ZTRD,7 B J E,30057660,low,medium
ZTRD,7 C F E,30057661,low,medium
ZTRD,7 C G E,30057708,low,medium
ZTRD,7 C G F,30057774,medium,high
ZTRD,8 A B E,30057811,medium,high
ZTRD,8 A E E,30057813,medium,high
ZTRD,8 A H E,30057814,medium,high
ZTRD,8 A X E,30057815,medium,high
ZTRD,8 A X F,30057816,medium,high
ZTRD,8 B A E,30057817,medium,high
ZTRD,8 B D E,30057818,low,low
ZTRD,8 S Y G,30057819,medium,medium
ZTRD,8 Y Y C,30057820,medium,medium
ZTRD,9 A C E,30057821,medium,high
ZTRD,9 A G E,30057822,medium,high
ZTRD,9 A I B,30057823,medium,high
ZTRD,9 A I C,30057830,medium,medium
ZTRD,9 A I E,30057841,low,medium
ZTRD,9 A I F,30057843,low,medium
ZTRD,9 A J B,30057844,low,medium
ZTRD,9 A J C,30057860,low,medium
ZTRD,9 A J E,30057861,low,medium
ZTRD,9 A J F,30057972,low,medium
ZTRD,9 A K C,30057973,low,medium
ZTRD,9 A K E,30057974,low,medium
ZTRD,9 A K F,30057975,low,medium
ZTRD,9 A L E,30057976,low,medium
ZTRD,9 A M C,30057983,low,high
ZTRD,9 A M E,30057984,low,medium
ZTRD,9 A P B,30058037,low,high
ZTRD,9 A P C,30058038,low,medium
ZTRD,9 A P E,30058057,low,high
ZTRD,9 A P F,30058059,low,medium
ZTRD,9 A X C,30058071,low,medium
ZTRD,9 A X E,30058072,low,medium
ZTRD,9 A X F,30058073,low,medium
ZTRD,9 A Y E,30058074,low,medium
ZTRD,9 B A C,30058078,low,high
ZTRD,9 B A E,30058079,low,medium
ZTRD,9 B A F,30058081,low,medium
ZTRD,9 B B C,30058085,low,medium
ZTRD,9 B B E,30058086,low,medium
ZTRD,9 B B F,30058100,low,medium
ZTRD,9 B C C,30058104,low,medium
ZTRD,9 B C E,30058105,low,medium
ZTRD,9 B C F,30058106,low,medium
ZTRD,9 B D E,30058107,low,medium
ZTRD,9 B D F,30058108,low,medium
ZTRD,9 B E E,30058149,low,medium
ZTRD,9 B X C,30058170,low,medium
ZTRD,9 B X E,30058280,low,medium
ZTRD,9 B X F,30058301,low,medium
ZTRD,9 C A E,30058303,low,medium
ZTRD,9 C A Z,30058305,low,medium
ZTRD,9 D A C,30058307,low,medium
ZTRD,9 D A E,30058308,low,medium
ZTRD,9 D A F,30058310,low,medium
ZTRD,9 D B E,30058311,low,medium
ZTRD,9 D B F,30058324,low,medium
ZTRD,9 D C B,30058331,low,medium
ZTRD,9 D C E,30058353,low,high
ZTRD,9 D D E,30058438,low,medium
ZTRD,9 D D F,30058506,medium,high
ZTRD,9 D X E,30058507,medium,high
ZTRD,9 D X F,30058567,low,low
ZTRD,9 X X C,30058607,low,medium
ZTRD,9 X X E,30058643,low,medium
ZTRD,9 X X F,30058665,low,medium
ZTRD,9 Y A E,30058825,low,medium
ZTRD,9 Y A F,30058826,low,medium
ZTRD,9 Y Y C,30059582,low,medium
ZTRD,10 A D B,30059594,low,medium
ZTRD,10 A D C,30059897,medium,high
ZTRD,10 A D E,30059898,medium,high
ZTRD,10 A D F,30059922,low,medium
ZTRD,10 A G B,30060227,low,medium
ZTRD,10 A G C,30060250,low,medium
ZTRD,10 A G E,30060309,low,medium
ZTRD,10 A G F,30060732,low,medium
ZTRD,10 A K E,30061029,medium,medium
ZTRD,10 A K F,30061146,low,medium
ZTRD,10 A L E,30061147,low,high
ZTRD,10 A M E,30061148,medium,high
ZTRD,10 A N E,30061149,low,medium
ZTRD,10 A X B,30061162,low,low
ZTRD,10 A X C,30061340,medium,medium
ZTRD,10 A X E,30061395,medium,medium
ZTRD,10 A X F,30061453,low,medium
ZTRD,10 B B E,30061455,low,medium
ZTRD,10 B C E,30061583,low,medium
ZTRD,10 B X B,30061781,low,medium
ZTRD,10 B X C,30061815,low,medium
ZTRD,10 B X E,30061823,low,medium
ZTRD,10 B X F,30062769,low,medium
ZTRD,10 C B A,30062771,low,medium
ZTRD,10 C B B,30062772,low,medium
ZTRD,10 C B C,30062773,low,medium
ZTRD,10 C C A,30062798,low,medium
ZTRD,10 C C E,30062823,low,medium
ZTRD,10 C D C,30062826,medium,high
ZTRD,10 C X E,30062827,medium,medium
ZTRD,10 D A A,30062828,medium,high
ZTRD,10 D A E,30062829,medium,high
ZTRD,10 X A A,30062840,medium,high
ZTRD,10 X A C,30062841,medium,high
ZTRD,10 X A E,30062842,medium,high
ZTRD,10 X B A,30062843,medium,high
ZTRD,10 X B C,30062844,low,high
ZTRD,10 X B E,30062845,low,medium
ZTRD,10 X B F,30063044,low,medium
ZTRD,10 X C C,30063078,low,medium
ZTRD,10 X C E,30063324,medium,low
ZTRD,10 X D A,30063398,low,high
ZTRD,10 X D C,30063401,low,medium
ZTRD,10 X X E,30063510,low,medium
ZTRD,10 X X F,30063601,low,medium
ZTRD,10 Y Y C,30063602,low,medium
ZTRD,10 Z Z A,30063603,low,medium
ZTRD,10 Z Z B,30063757,low,medium
ZTRD,10 Z Z C,30063802,low,medium
ZTRD,10 Z Z E,30063812,low,high
ZTRD,10 Z Z F,30063853,low,medium
ZTRD,11 Y Y C,30063855,low,medium
ZTRD,12 A D C,30063856,low,medium
ZTRD,12 A D E,30063857,low,medium
ZTRD,12 A E C,30063858,low,medium
ZTRD,12 A E E,30063859,low,medium
ZTRD,12 A E F,30063860,low,medium
ZTRD,12 A X C,30063885,low,medium
ZTRD,12 A X E,30063917,low,medium
ZTRD,12 S W E,30064298,low,medium
ZTRD,12 X X E,30064302,low,medium
ZTRD,13 C C J,30064389,low,medium
ZTRD,13 X A G,30064415,medium,high
ZTRD,13 X B G,30064416,low,medium
ZTRD,13 X X G,30064417,low,medium
ZTRD,13 X Y G,30064418,low,medium
ZTRD,13 X Z G,30064844,low,medium
ZTRD,14 D A B,30064845,medium,medium
ZTRD,14 D A C,30064848,low,medium
ZTRD,14 D A E,30064849,medium,medium
ZTRD,14 D Z C,30064860,low,medium
ZTRD,B E 08,30064861,medium,medium
ZTRD,G A A A,30064980,low,medium
ZTRD,G A J E,30065063,low,medium
ZTRD,G B A A,30065178,medium,medium
ZTRD,G B A E,30065185,low,medium
ZTRD,8 B C E,30065186,low,medium
ZTRD,8 B E E,30065188,low,medium
ZTRD,8 B I F,30065189,low,medium
ZTRD,8 B J C,30065190,low,medium
ZTRD,8 B J E,30065191,low,high
ZTRD,8 B M C,30065196,low,medium
ZTRD,8 B X C,30065412,medium,high
ZTRD,8 B X G,30065414,medium,high
ZTRD,8 C A E,30065415,low,medium
ZTRD,8 B C E,30065416,low,medium
ZTRD,8 B E E,30065417,low,medium
ZTRD,8 B I F,30065419,medium,high
ZTRD,8 B J C,30065423,medium,high
ZTRD,8 B J E,30065617,medium,medium
ZTRD,8 B M C,30065618,low,medium
ZTRD,8 B X C,30065663,low,medium
ZTRD,8 B X G,30065667,low,medium
ZTRD,8 C A E,30065673,low,medium
ZTRD,8 C F E,30065759,low,high
ZTRD,8 C F F,30066645,medium,medium
ZTRD,8 C G E,30066646,low,medium
ZTRD,8 C G F,30066661,low,medium
ZTRD,9 A A A,30066675,low,medium
ZTRD,9 A B E,30066744,low,medium
ZTRD,9 A C E,30066745,low,medium
ZTRD,9 A D A,30066746,low,medium
ZTRD,9 A E E,30066763,medium,medium
ZTRD,9 A H E,30066883,medium,high
ZTRD,9 A I E,30067352,low,medium
ZTRD,9 A L A,30067530,low,medium
ZTRD,9 A L F,30067534,low,medium
ZTRD,9 A X E,30067547,low,medium
ZTRD,9 A X F,30067548,low,high
ZTRD,9 B A E,30067549,low,medium
ZTRD,9 B B B,30067550,low,medium
ZTRD,9 B B E,30067734,low,medium
ZTRD,9 B D E,30067735,low,medium
ZTRD,9 C X C,30067965,low,medium
ZTRD,9 S Y G,30068679,medium,high
ZTRD,9 Y Y C,30068881,low,high
ZTRD,10 A A E,30069221,low,high
ZTRD,10 A C C,30069809,low,medium
ZTRD,10 A C E,30069816,low,medium
ZTRD,10 A G C,30069847,low,medium
ZTRD,10 A G E,30069864,low,medium
ZTRD,10 A I B,30069866,low,medium
ZTRD,10 A I C,30069867,low,medium
ZTRD,10 A I E,30069904,low,high
ZTRD,10 A I F,30069960,low,medium
ZTRD,10 A J B,30069972,low,high
ZTRD,10 A J C,30069974,low,medium
ZTRD,10 A J E,30070099,low,medium
ZTRD,10 A J F,30070210,low,medium
ZTRD,10 A K C,30070372,low,high
ZTRD,10 A K E,30070373,low,high
ZTRD,10 A K F,30071123,low,medium
ZTRD,10 A L E,30071411,low,low
ZTRD,10 A M C,30071756,low,medium
ZTRD,10 A M E,30071759,low,medium
ZTRD,10 A P B,30071764,low,high
ZTRD,10 A P C,30071765,low,medium
ZTRD,10 A P E,30071766,low,medium
ZTRD,10 A P F,30071768,low,medium
ZTRD,10 A X C,30071769,low,medium
ZTRD,10 A X E,30071840,medium,medium
ZTRD,10 A X F,30071844,low,medium
ZTRD,10 A Y E,30071985,low,medium
ZTRD,10 B A E,30071987,low,medium
ZTRD,10 B A F,30071989,low,medium
ZTRD,10 B B C,30072028,low,medium
ZTRD,10 B B E,30072030,low,medium
ZTRD,10 B B F,30072032,low,medium
ZTRD,10 B C C,30072033,low,medium
ZTRD,10 B C E,30072211,medium,high
ZTRD,10 B C F,30072237,low,medium
ZTRD,10 B D B,30072320,low,low
ZTRD,10 B D E,30072466,low,medium
ZTRD,10 B D F,30072970,low,medium
ZTRD,10 B E C,30073011,low,medium
ZTRD,10 B E E,30073012,low,medium
ZTRD,10 B X C,30073056,low,medium
ZTRD,10 B X E,30073170,low,medium
ZTRD,10 B X F,30073695,low,high
ZTRD,10 B Y C,30073711,low,high
ZTRD,10 C A A,30073728,low,medium
ZTRD,10 C A E,30073746,low,high
ZTRD,10 D A C,30073932,low,medium
ZTRD,10 D A E,30074260,low,high
ZTRD,10 D A F,30074306,low,medium
ZTRD,10 D B E,30074432,low,high
ZTRD,10 D B F,30074433,low,high
ZTRD,10 D C C,30074434,low,high
ZTRD,10 D C E,30074437,low,medium
ZTRD,10 D D E,30074438,low,medium
ZTRD,10 D D F,30074478,low,high
ZTRD,10 D X C,30074658,low,medium
ZTRD,10 D X E,30074659,low,medium
ZTRD,10 D X F,30074662,low,high
ZTRD,10 X X C,30074663,low,high
ZTRD,10 X X E,30074671,low,medium
ZTRD,10 X X F,30074714,low,medium
ZTRD,10 Y A C,30074776,low,high
ZTRD,10 Y A E,30075247,low,high
ZTRD,10 Y A F,30075248,low,high
ZTRD,10 Y Y C,30075502,low,high
ZTRD,10 Y Y E,30075864,low,medium
ZTRD,11 A C C,30075865,low,medium
ZTRD,11 A C F,30075869,low,medium
ZTRD,11 A D B,30075900,low,medium
ZTRD,11 A D C,30075905,low,high
ZTRD,11 A D E,30075965,low,medium
ZTRD,11 A D F,30076079,low,medium
ZTRD,11 A G B,30076210,low,medium
ZTRD,11 A G C,30076215,medium,medium
ZTRD,11 A G E,30076280,low,medium
ZTRD,11 A G F,30076361,medium,medium
ZTRD,11 A K E,30076430,low,high
ZTRD,11 A K F,30076457,low,medium
ZTRD,11 A L E,30076595,low,medium
ZTRD,11 A M E,30076860,low,medium
ZTRD,11 A N E,30076873,medium,medium
ZTRD,11 A X B,30077312,low,high
ZTRD,11 A X C,30077313,medium,medium
ZTRD,11 A X D,30077679,low,medium
ZTRD,11 A X E,30077738,low,medium
ZTRD,11 A X F,30077875,low,high
ZTRD,11 B B E,30078061,low,high
ZTRD,11 B X C,30078204,low,high
ZTRD,11 B X E,30078220,low,high
ZTRD,11 B X F,30078224,low,high
ZTRD,11 C B C,30078278,low,medium
ZTRD,11 C C A,30078450,low,medium
ZTRD,11 C C E,30078564,low,medium
ZTRD,11 C D C,30079162,medium,medium
ZTRD,11 C X E,30079424,low,medium
ZTRD,11 D A A,30080025,medium,medium
ZTRD,11 D A E,30080149,medium,medium
ZTRD,11 X A A,30080151,low,medium
ZTRD,11 X A C,30080154,medium,medium
ZTRD,11 X A E,30080429,low,medium
ZTRD,11 X B A,30080440,low,medium
ZTRD,11 X B C,30080444,low,high
ZTRD,11 X B E,30080633,medium,medium
ZTRD,11 X B F,30080638,medium,medium
ZTRD,11 X C C,30080701,low,medium
ZTRD,11 X C E,30080728,low,high
ZTRD,11 X D A,30080767,low,high
ZTRD,11 X D C,30081040,medium,medium
ZTRD,11 X X C,30081238,low,medium
ZTRD,11 X X E,30081239,low,medium
ZTRD,11 X X F,30081310,medium,medium
ZTRD,11 X X G,30081419,low,medium
ZTRD,11 Y Y C,30081565,low,medium
ZTRD,11 Z Z A,30081927,medium,low
ZTRD,11 Z Z B,30082388,low,medium
ZTRD,11 Z Z C,30082672,medium,medium
ZTRD,11 Z Z E,30083308,medium,low
ZTRD,12 B X C,30083344,low,high
ZTRD,12 E A C,30083380,low,high
ZTRD,12 X X C,30083393,medium,medium
ZTRD,12 Y Y C,30083398,medium,medium
ZTRD,13 A A C,30083400,medium,high
ZTRD,13 A D C,30083401,medium,high
ZTRD,13 A D E,30083403,medium,high
ZTRD,13 A E C,30083560,low,medium
ZTRD,13 A E E,30083562,medium,low
ZTRD,13 A E F,30083591,low,medium
ZTRD,13 A X C,30083596,low,high
ZTRD,13 A X E,30083597,low,high
ZTRD,13 S W E,30083598,low,high
ZTRD,13 X X E,30083850,low,medium
ZTRD,13 Z Z A,30083876,low,high
ZTRD,13 Z Z C,30083983,low,high
ZTRD,13 Z Z E,30083985,low,high
ZTRD,13 Z Z H,30084114,medium,low
ZTRD,14 C C J,30084490,low,high
ZTRD,14 X A G,30084529,low,medium
ZTRD,14 X B G,30084681,medium,medium
ZTRD,14 X X G,30084953,low,medium
ZTRD,14 X Y G,30085020,low,medium
ZTRD,14 X Z G,30085022,low,medium
ZTRD,15 D A B,30085024,low,medium
